# This file has been generated by fmt_diff_t_air_leaf.py
#
# diff_t_air_leaf: [°C] difference t_leaf - t_air
#
when;rootstock;date;diff_t_air_leaf
fall;berlandieri;2006-09-19 05:07:39.254239200;1.23179614601487
fall;berlandieri;2006-09-19 08:08:33.791902248;1.2791264756887393
fall;berlandieri;2006-09-19 09:38:19.078946537;-0.8698369690214012
fall;berlandieri;2006-09-19 10:59:36.693855191;0.19374745850756003
fall;berlandieri;2006-09-19 12:11:20.889366287;-0.5202744257520999
fall;berlandieri;2006-09-19 14:08:26.289999813;-1.221466332494801
fall;berlandieri;2006-09-19 15:18:31.138475644;-0.9185143700782961
fall;berlandieri;2006-09-19 17:07:35.008099220;0.23504748008593923
fall;riparia;2006-09-19 05:07:39.254239200;1.2299847383359923
fall;riparia;2006-09-19 08:10:47.473817957;1.2582157236238016
fall;riparia;2006-09-19 09:41:51.937275841;-0.9493516656234764
fall;riparia;2006-09-19 11:01:38.291327339;-0.21517589562362094
fall;riparia;2006-09-19 12:13:33.262432768;-0.4455374133718193
fall;riparia;2006-09-19 14:02:59.436281550;-1.0670553122467128
fall;riparia;2006-09-19 15:20:55.344973504;-0.9119533919303979
fall;riparia;2006-09-19 17:08:29.943907929;0.11704670968336206
spring;berlandieri;2006-06-21 04:27:06.989913650;1.874458100160671
spring;berlandieri;2006-06-21 08:26:11.521323740;0.9865565332658264
spring;berlandieri;2006-06-21 11:50:48.231612794;2.8035876892467275
spring;berlandieri;2006-06-21 13:16:06.356354755;2.4291970125064086
spring;berlandieri;2006-06-21 14:33:04.822617558;3.289541482577406
spring;berlandieri;2006-06-21 16:09:17.918408941;2.957710376973248
spring;berlandieri;2006-06-21 17:49:59.708749321;1.884481291272993
spring;berlandieri;2006-06-21 20:29:42.335323205;1.4936918393490721
spring;riparia;2006-06-21 04:32:52.666678089;1.9488919024472162
spring;riparia;2006-06-21 08:25:23.212995910;0.47936054610426293
spring;riparia;2006-06-21 11:51:16.888216566;1.114717006094823
spring;riparia;2006-06-21 13:11:08.970634308;1.4573476898573552
spring;riparia;2006-06-21 14:31:47.857685956;1.5474690138497889
spring;riparia;2006-06-21 16:11:23.208952212;1.4595846208450314
spring;riparia;2006-06-21 17:47:54.418206051;1.5437862957445647
spring;riparia;2006-06-21 20:25:31.754236663;1.3744909213728436
